SubjectID,AssignmentID,ProblemID,Attempts,CorrectEventually,Label
6b6e8c7036722d03a34126403e7106d3512a2d4b72bcd8bde651614e8ad42d7b,492,31,14,True,False
6b6e8c7036722d03a34126403e7106d3512a2d4b72bcd8bde651614e8ad42d7b,492,32,1,True,True
6b6e8c7036722d03a34126403e7106d3512a2d4b72bcd8bde651614e8ad42d7b,492,33,4,True,True
6b6e8c7036722d03a34126403e7106d3512a2d4b72bcd8bde651614e8ad42d7b,492,34,14,True,False
6b6e8c7036722d03a34126403e7106d3512a2d4b72bcd8bde651614e8ad42d7b,492,36,3,True,True
6b6e8c7036722d03a34126403e7106d3512a2d4b72bcd8bde651614e8ad42d7b,492,37,5,True,True
6b6e8c7036722d03a34126403e7106d3512a2d4b72bcd8bde651614e8ad42d7b,492,38,3,True,True
6b6e8c7036722d03a34126403e7106d3512a2d4b72bcd8bde651614e8ad42d7b,492,39,3,True,True
6b6e8c7036722d03a34126403e7106d3512a2d4b72bcd8bde651614e8ad42d7b,492,40,8,True,True
6b6e8c7036722d03a34126403e7106d3512a2d4b72bcd8bde651614e8ad42d7b,492,128,1,True,True
6be598179d8e68ef732257b8de5f85523abc10ebe027a4a8501670b3e61490fc,439,1,1,True,True
6be598179d8e68ef732257b8de5f85523abc10ebe027a4a8501670b3e61490fc,439,3,3,True,True
6be598179d8e68ef732257b8de5f85523abc10ebe027a4a8501670b3e61490fc,439,5,1,True,True
6be598179d8e68ef732257b8de5f85523abc10ebe027a4a8501670b3e61490fc,439,12,1,True,True
6be598179d8e68ef732257b8de5f85523abc10ebe027a4a8501670b3e61490fc,439,13,1,True,True
6be598179d8e68ef732257b8de5f85523abc10ebe027a4a8501670b3e61490fc,439,232,1,True,True
6be598179d8e68ef732257b8de5f85523abc10ebe027a4a8501670b3e61490fc,439,233,1,True,True
6be598179d8e68ef732257b8de5f85523abc10ebe027a4a8501670b3e61490fc,439,234,1,True,True
6be598179d8e68ef732257b8de5f85523abc10ebe027a4a8501670b3e61490fc,439,235,1,True,True
6be598179d8e68ef732257b8de5f85523abc10ebe027a4a8501670b3e61490fc,439,236,3,True,True
6be598179d8e68ef732257b8de5f85523abc10ebe027a4a8501670b3e61490fc,487,17,2,True,True
6be598179d8e68ef732257b8de5f85523abc10ebe027a4a8501670b3e61490fc,487,20,1,True,True
6be598179d8e68ef732257b8de5f85523abc10ebe027a4a8501670b3e61490fc,487,21,1,True,True
6be598179d8e68ef732257b8de5f85523abc10ebe027a4a8501670b3e61490fc,487,22,18,True,False
6be598179d8e68ef732257b8de5f85523abc10ebe027a4a8501670b3e61490fc,487,24,33,True,False
6be598179d8e68ef732257b8de5f85523abc10ebe027a4a8501670b3e61490fc,487,25,6,True,True
6be598179d8e68ef732257b8de5f85523abc10ebe027a4a8501670b3e61490fc,487,28,2,True,True
6be598179d8e68ef732257b8de5f85523abc10ebe027a4a8501670b3e61490fc,487,100,19,True,False
6be598179d8e68ef732257b8de5f85523abc10ebe027a4a8501670b3e61490fc,487,101,59,True,False
6be598179d8e68ef732257b8de5f85523abc10ebe027a4a8501670b3e61490fc,487,102,44,True,False
6be598179d8e68ef732257b8de5f85523abc10ebe027a4a8501670b3e61490fc,492,31,8,True,False
6be598179d8e68ef732257b8de5f85523abc10ebe027a4a8501670b3e61490fc,492,32,53,True,False
6be598179d8e68ef732257b8de5f85523abc10ebe027a4a8501670b3e61490fc,492,33,33,True,False
6be598179d8e68ef732257b8de5f85523abc10ebe027a4a8501670b3e61490fc,492,34,20,True,False
6be598179d8e68ef732257b8de5f85523abc10ebe027a4a8501670b3e61490fc,492,36,6,True,True
6be598179d8e68ef732257b8de5f85523abc10ebe027a4a8501670b3e61490fc,492,37,2,True,True
6be598179d8e68ef732257b8de5f85523abc10ebe027a4a8501670b3e61490fc,492,38,13,True,False
6be598179d8e68ef732257b8de5f85523abc10ebe027a4a8501670b3e61490fc,492,39,21,True,False
6be598179d8e68ef732257b8de5f85523abc10ebe027a4a8501670b3e61490fc,492,40,2,True,True
6be598179d8e68ef732257b8de5f85523abc10ebe027a4a8501670b3e61490fc,492,128,30,True,False
6d1c41cdb7671eefe3cb4edcba409e21b0b5a8196f6ff13cae446850bd0983a1,439,1,1,True,True
6d1c41cdb7671eefe3cb4edcba409e21b0b5a8196f6ff13cae446850bd0983a1,439,3,3,True,True
6d1c41cdb7671eefe3cb4edcba409e21b0b5a8196f6ff13cae446850bd0983a1,439,5,2,True,True
6d1c41cdb7671eefe3cb4edcba409e21b0b5a8196f6ff13cae446850bd0983a1,439,12,2,True,True
6d1c41cdb7671eefe3cb4edcba409e21b0b5a8196f6ff13cae446850bd0983a1,439,13,3,True,True
6d1c41cdb7671eefe3cb4edcba409e21b0b5a8196f6ff13cae446850bd0983a1,439,232,1,True,True
6d1c41cdb7671eefe3cb4edcba409e21b0b5a8196f6ff13cae446850bd0983a1,439,233,2,True,True
6d1c41cdb7671eefe3cb4edcba409e21b0b5a8196f6ff13cae446850bd0983a1,439,234,2,True,True
6d1c41cdb7671eefe3cb4edcba409e21b0b5a8196f6ff13cae446850bd0983a1,439,235,1,True,True
6d1c41cdb7671eefe3cb4edcba409e21b0b5a8196f6ff13cae446850bd0983a1,439,236,2,True,True
6d1c41cdb7671eefe3cb4edcba409e21b0b5a8196f6ff13cae446850bd0983a1,487,17,1,True,True
6d1c41cdb7671eefe3cb4edcba409e21b0b5a8196f6ff13cae446850bd0983a1,487,20,1,True,True
6d1c41cdb7671eefe3cb4edcba409e21b0b5a8196f6ff13cae446850bd0983a1,487,21,1,True,True
6d1c41cdb7671eefe3cb4edcba409e21b0b5a8196f6ff13cae446850bd0983a1,487,22,6,True,False
6d1c41cdb7671eefe3cb4edcba409e21b0b5a8196f6ff13cae446850bd0983a1,487,24,1,True,True
6d1c41cdb7671eefe3cb4edcba409e21b0b5a8196f6ff13cae446850bd0983a1,487,25,1,True,True
6d1c41cdb7671eefe3cb4edcba409e21b0b5a8196f6ff13cae446850bd0983a1,487,28,1,True,True
6d1c41cdb7671eefe3cb4edcba409e21b0b5a8196f6ff13cae446850bd0983a1,487,100,1,True,True
6d1c41cdb7671eefe3cb4edcba409e21b0b5a8196f6ff13cae446850bd0983a1,487,101,1,True,True
6d1c41cdb7671eefe3cb4edcba409e21b0b5a8196f6ff13cae446850bd0983a1,487,102,1,True,True
6d1c41cdb7671eefe3cb4edcba409e21b0b5a8196f6ff13cae446850bd0983a1,492,31,1,True,True
6d1c41cdb7671eefe3cb4edcba409e21b0b5a8196f6ff13cae446850bd0983a1,492,32,4,True,True
6d1c41cdb7671eefe3cb4edcba409e21b0b5a8196f6ff13cae446850bd0983a1,492,33,1,True,True
6d1c41cdb7671eefe3cb4edcba409e21b0b5a8196f6ff13cae446850bd0983a1,492,34,1,True,True
6d1c41cdb7671eefe3cb4edcba409e21b0b5a8196f6ff13cae446850bd0983a1,492,36,1,True,True
6d1c41cdb7671eefe3cb4edcba409e21b0b5a8196f6ff13cae446850bd0983a1,492,37,4,True,True
6d1c41cdb7671eefe3cb4edcba409e21b0b5a8196f6ff13cae446850bd0983a1,492,38,12,True,False
6d1c41cdb7671eefe3cb4edcba409e21b0b5a8196f6ff13cae446850bd0983a1,492,39,6,True,True
6d1c41cdb7671eefe3cb4edcba409e21b0b5a8196f6ff13cae446850bd0983a1,492,40,4,True,True
6d1c41cdb7671eefe3cb4edcba409e21b0b5a8196f6ff13cae446850bd0983a1,492,128,4,True,True
6dd7cb5359f54edb9eb0becd33d19118d3e93e266ef7644cf7b9ad2b9ed1262d,439,1,1,True,True
6dd7cb5359f54edb9eb0becd33d19118d3e93e266ef7644cf7b9ad2b9ed1262d,439,3,3,True,True
6dd7cb5359f54edb9eb0becd33d19118d3e93e266ef7644cf7b9ad2b9ed1262d,439,5,1,True,True
6dd7cb5359f54edb9eb0becd33d19118d3e93e266ef7644cf7b9ad2b9ed1262d,439,12,2,True,True
6dd7cb5359f54edb9eb0becd33d19118d3e93e266ef7644cf7b9ad2b9ed1262d,439,13,12,True,True
6dd7cb5359f54edb9eb0becd33d19118d3e93e266ef7644cf7b9ad2b9ed1262d,439,232,10,True,False
6dd7cb5359f54edb9eb0becd33d19118d3e93e266ef7644cf7b9ad2b9ed1262d,439,233,1,True,True
6dd7cb5359f54edb9eb0becd33d19118d3e93e266ef7644cf7b9ad2b9ed1262d,439,234,2,True,True
6dd7cb5359f54edb9eb0becd33d19118d3e93e266ef7644cf7b9ad2b9ed1262d,439,235,2,True,True
6dd7cb5359f54edb9eb0becd33d19118d3e93e266ef7644cf7b9ad2b9ed1262d,439,236,1,True,True
6dd7cb5359f54edb9eb0becd33d19118d3e93e266ef7644cf7b9ad2b9ed1262d,487,17,6,True,False
6dd7cb5359f54edb9eb0becd33d19118d3e93e266ef7644cf7b9ad2b9ed1262d,487,20,4,True,True
6dd7cb5359f54edb9eb0becd33d19118d3e93e266ef7644cf7b9ad2b9ed1262d,487,21,1,True,True
6dd7cb5359f54edb9eb0becd33d19118d3e93e266ef7644cf7b9ad2b9ed1262d,487,24,8,False,False
6dd7cb5359f54edb9eb0becd33d19118d3e93e266ef7644cf7b9ad2b9ed1262d,487,25,5,False,False
6dd7cb5359f54edb9eb0becd33d19118d3e93e266ef7644cf7b9ad2b9ed1262d,487,28,6,True,True
6dd7cb5359f54edb9eb0becd33d19118d3e93e266ef7644cf7b9ad2b9ed1262d,487,100,11,True,False
6dd7cb5359f54edb9eb0becd33d19118d3e93e266ef7644cf7b9ad2b9ed1262d,487,101,3,False,False
6dd7cb5359f54edb9eb0becd33d19118d3e93e266ef7644cf7b9ad2b9ed1262d,487,102,10,False,False
6dfd9d97502d751109e542d97716cf9a38a444ec1e8cbf874c61db1d334fb231,439,1,4,True,False
6dfd9d97502d751109e542d97716cf9a38a444ec1e8cbf874c61db1d334fb231,439,3,1,True,True
6dfd9d97502d751109e542d97716cf9a38a444ec1e8cbf874c61db1d334fb231,439,5,2,True,True
6dfd9d97502d751109e542d97716cf9a38a444ec1e8cbf874c61db1d334fb231,439,12,1,True,True
6dfd9d97502d751109e542d97716cf9a38a444ec1e8cbf874c61db1d334fb231,439,13,19,False,False
6dfd9d97502d751109e542d97716cf9a38a444ec1e8cbf874c61db1d334fb231,439,232,14,False,False
6dfd9d97502d751109e542d97716cf9a38a444ec1e8cbf874c61db1d334fb231,439,233,12,False,False
6dfd9d97502d751109e542d97716cf9a38a444ec1e8cbf874c61db1d334fb231,439,234,1,True,True
6dfd9d97502d751109e542d97716cf9a38a444ec1e8cbf874c61db1d334fb231,439,235,7,True,False
6dfd9d97502d751109e542d97716cf9a38a444ec1e8cbf874c61db1d334fb231,439,236,19,False,False
6dfd9d97502d751109e542d97716cf9a38a444ec1e8cbf874c61db1d334fb231,487,21,2,False,False
6dfd9d97502d751109e542d97716cf9a38a444ec1e8cbf874c61db1d334fb231,487,25,6,False,False
6f8b95ec81c4c65578c705246889ade2223999b1383dbb36d4aae1502b94f22f,439,1,8,True,False
6f8b95ec81c4c65578c705246889ade2223999b1383dbb36d4aae1502b94f22f,439,3,9,True,False
6f8b95ec81c4c65578c705246889ade2223999b1383dbb36d4aae1502b94f22f,439,5,14,True,False
6f8b95ec81c4c65578c705246889ade2223999b1383dbb36d4aae1502b94f22f,439,12,2,True,True
6f8b95ec81c4c65578c705246889ade2223999b1383dbb36d4aae1502b94f22f,439,13,1,True,True
6f8b95ec81c4c65578c705246889ade2223999b1383dbb36d4aae1502b94f22f,439,232,1,True,True
6f8b95ec81c4c65578c705246889ade2223999b1383dbb36d4aae1502b94f22f,439,233,8,True,False
6f8b95ec81c4c65578c705246889ade2223999b1383dbb36d4aae1502b94f22f,439,234,5,True,False
6f8b95ec81c4c65578c705246889ade2223999b1383dbb36d4aae1502b94f22f,439,235,1,True,True
6f8b95ec81c4c65578c705246889ade2223999b1383dbb36d4aae1502b94f22f,439,236,2,True,True
6f8b95ec81c4c65578c705246889ade2223999b1383dbb36d4aae1502b94f22f,487,17,1,True,True
6f8b95ec81c4c65578c705246889ade2223999b1383dbb36d4aae1502b94f22f,487,20,1,True,True
6f8b95ec81c4c65578c705246889ade2223999b1383dbb36d4aae1502b94f22f,487,21,1,True,True
6f8b95ec81c4c65578c705246889ade2223999b1383dbb36d4aae1502b94f22f,487,22,2,True,True
6f8b95ec81c4c65578c705246889ade2223999b1383dbb36d4aae1502b94f22f,487,24,6,True,True
6f8b95ec81c4c65578c705246889ade2223999b1383dbb36d4aae1502b94f22f,487,25,5,True,True
6f8b95ec81c4c65578c705246889ade2223999b1383dbb36d4aae1502b94f22f,487,28,1,True,True
6f8b95ec81c4c65578c705246889ade2223999b1383dbb36d4aae1502b94f22f,487,100,1,True,True
6f8b95ec81c4c65578c705246889ade2223999b1383dbb36d4aae1502b94f22f,487,101,7,True,True
6f8b95ec81c4c65578c705246889ade2223999b1383dbb36d4aae1502b94f22f,487,102,1,True,True
6f8b95ec81c4c65578c705246889ade2223999b1383dbb36d4aae1502b94f22f,492,31,1,True,True
6f8b95ec81c4c65578c705246889ade2223999b1383dbb36d4aae1502b94f22f,492,32,1,True,True
6f8b95ec81c4c65578c705246889ade2223999b1383dbb36d4aae1502b94f22f,492,33,2,True,True
6f8b95ec81c4c65578c705246889ade2223999b1383dbb36d4aae1502b94f22f,492,34,1,True,True
6f8b95ec81c4c65578c705246889ade2223999b1383dbb36d4aae1502b94f22f,492,36,1,True,True
6f8b95ec81c4c65578c705246889ade2223999b1383dbb36d4aae1502b94f22f,492,37,1,True,True
6f8b95ec81c4c65578c705246889ade2223999b1383dbb36d4aae1502b94f22f,492,38,2,True,True
6f8b95ec81c4c65578c705246889ade2223999b1383dbb36d4aae1502b94f22f,492,39,1,True,True
6f8b95ec81c4c65578c705246889ade2223999b1383dbb36d4aae1502b94f22f,492,40,1,True,True
6f8b95ec81c4c65578c705246889ade2223999b1383dbb36d4aae1502b94f22f,492,128,1,True,True
7018f9f84b61c5801779302689a34fef5b2e9d95f52479d9ef486efda2e55c21,439,1,4,True,False
7018f9f84b61c5801779302689a34fef5b2e9d95f52479d9ef486efda2e55c21,439,3,5,True,True
7018f9f84b61c5801779302689a34fef5b2e9d95f52479d9ef486efda2e55c21,439,5,2,True,True
7018f9f84b61c5801779302689a34fef5b2e9d95f52479d9ef486efda2e55c21,439,12,5,True,False
7018f9f84b61c5801779302689a34fef5b2e9d95f52479d9ef486efda2e55c21,439,13,9,True,True
7018f9f84b61c5801779302689a34fef5b2e9d95f52479d9ef486efda2e55c21,439,232,1,True,True
7018f9f84b61c5801779302689a34fef5b2e9d95f52479d9ef486efda2e55c21,439,233,3,True,True
7018f9f84b61c5801779302689a34fef5b2e9d95f52479d9ef486efda2e55c21,439,234,7,True,False
7018f9f84b61c5801779302689a34fef5b2e9d95f52479d9ef486efda2e55c21,439,235,3,True,True
7018f9f84b61c5801779302689a34fef5b2e9d95f52479d9ef486efda2e55c21,439,236,3,True,True
7018f9f84b61c5801779302689a34fef5b2e9d95f52479d9ef486efda2e55c21,487,17,1,True,True
7018f9f84b61c5801779302689a34fef5b2e9d95f52479d9ef486efda2e55c21,487,20,1,True,True
7018f9f84b61c5801779302689a34fef5b2e9d95f52479d9ef486efda2e55c21,487,21,1,True,True
7018f9f84b61c5801779302689a34fef5b2e9d95f52479d9ef486efda2e55c21,487,22,1,True,True
7018f9f84b61c5801779302689a34fef5b2e9d95f52479d9ef486efda2e55c21,487,24,2,True,True
7018f9f84b61c5801779302689a34fef5b2e9d95f52479d9ef486efda2e55c21,487,25,1,True,True
7018f9f84b61c5801779302689a34fef5b2e9d95f52479d9ef486efda2e55c21,487,28,6,True,True
7018f9f84b61c5801779302689a34fef5b2e9d95f52479d9ef486efda2e55c21,487,100,2,True,True
7018f9f84b61c5801779302689a34fef5b2e9d95f52479d9ef486efda2e55c21,487,101,1,True,True
7018f9f84b61c5801779302689a34fef5b2e9d95f52479d9ef486efda2e55c21,487,102,10,True,True
7018f9f84b61c5801779302689a34fef5b2e9d95f52479d9ef486efda2e55c21,492,31,1,True,True
7018f9f84b61c5801779302689a34fef5b2e9d95f52479d9ef486efda2e55c21,492,32,1,True,True
7018f9f84b61c5801779302689a34fef5b2e9d95f52479d9ef486efda2e55c21,492,33,1,True,True
7018f9f84b61c5801779302689a34fef5b2e9d95f52479d9ef486efda2e55c21,492,34,3,True,True
7018f9f84b61c5801779302689a34fef5b2e9d95f52479d9ef486efda2e55c21,492,36,3,True,True
7018f9f84b61c5801779302689a34fef5b2e9d95f52479d9ef486efda2e55c21,492,37,1,True,True
7018f9f84b61c5801779302689a34fef5b2e9d95f52479d9ef486efda2e55c21,492,38,1,True,True
7018f9f84b61c5801779302689a34fef5b2e9d95f52479d9ef486efda2e55c21,492,39,1,True,True
7018f9f84b61c5801779302689a34fef5b2e9d95f52479d9ef486efda2e55c21,492,40,2,True,True
7018f9f84b61c5801779302689a34fef5b2e9d95f52479d9ef486efda2e55c21,492,128,1,True,True
7026047c5e9f18234ed92d0bc1518a2a4944fc2a9a0bb90628e20b2d93e7f9ae,439,1,1,True,True
7026047c5e9f18234ed92d0bc1518a2a4944fc2a9a0bb90628e20b2d93e7f9ae,439,3,4,True,True
7026047c5e9f18234ed92d0bc1518a2a4944fc2a9a0bb90628e20b2d93e7f9ae,439,5,2,True,True
7026047c5e9f18234ed92d0bc1518a2a4944fc2a9a0bb90628e20b2d93e7f9ae,439,12,1,True,True
7026047c5e9f18234ed92d0bc1518a2a4944fc2a9a0bb90628e20b2d93e7f9ae,439,13,15,True,False
7026047c5e9f18234ed92d0bc1518a2a4944fc2a9a0bb90628e20b2d93e7f9ae,439,232,3,True,True
7026047c5e9f18234ed92d0bc1518a2a4944fc2a9a0bb90628e20b2d93e7f9ae,439,233,2,True,True
7026047c5e9f18234ed92d0bc1518a2a4944fc2a9a0bb90628e20b2d93e7f9ae,439,234,3,True,True
7026047c5e9f18234ed92d0bc1518a2a4944fc2a9a0bb90628e20b2d93e7f9ae,439,235,1,True,True
7026047c5e9f18234ed92d0bc1518a2a4944fc2a9a0bb90628e20b2d93e7f9ae,439,236,1,True,True
7026047c5e9f18234ed92d0bc1518a2a4944fc2a9a0bb90628e20b2d93e7f9ae,487,17,1,True,True
7026047c5e9f18234ed92d0bc1518a2a4944fc2a9a0bb90628e20b2d93e7f9ae,487,20,2,True,True
7026047c5e9f18234ed92d0bc1518a2a4944fc2a9a0bb90628e20b2d93e7f9ae,487,21,1,True,True
7026047c5e9f18234ed92d0bc1518a2a4944fc2a9a0bb90628e20b2d93e7f9ae,487,22,2,True,True
7026047c5e9f18234ed92d0bc1518a2a4944fc2a9a0bb90628e20b2d93e7f9ae,487,24,1,True,True
7026047c5e9f18234ed92d0bc1518a2a4944fc2a9a0bb90628e20b2d93e7f9ae,487,25,11,True,False
7026047c5e9f18234ed92d0bc1518a2a4944fc2a9a0bb90628e20b2d93e7f9ae,487,28,4,True,True
7026047c5e9f18234ed92d0bc1518a2a4944fc2a9a0bb90628e20b2d93e7f9ae,487,100,14,True,False
7026047c5e9f18234ed92d0bc1518a2a4944fc2a9a0bb90628e20b2d93e7f9ae,487,101,19,True,False
7026047c5e9f18234ed92d0bc1518a2a4944fc2a9a0bb90628e20b2d93e7f9ae,487,102,22,True,False
7026047c5e9f18234ed92d0bc1518a2a4944fc2a9a0bb90628e20b2d93e7f9ae,492,31,1,True,True
7026047c5e9f18234ed92d0bc1518a2a4944fc2a9a0bb90628e20b2d93e7f9ae,492,32,1,True,True
7026047c5e9f18234ed92d0bc1518a2a4944fc2a9a0bb90628e20b2d93e7f9ae,492,33,1,True,True
7026047c5e9f18234ed92d0bc1518a2a4944fc2a9a0bb90628e20b2d93e7f9ae,492,34,1,True,True
7026047c5e9f18234ed92d0bc1518a2a4944fc2a9a0bb90628e20b2d93e7f9ae,492,36,2,True,True
7026047c5e9f18234ed92d0bc1518a2a4944fc2a9a0bb90628e20b2d93e7f9ae,492,37,1,True,True
7026047c5e9f18234ed92d0bc1518a2a4944fc2a9a0bb90628e20b2d93e7f9ae,492,38,29,True,False
7026047c5e9f18234ed92d0bc1518a2a4944fc2a9a0bb90628e20b2d93e7f9ae,492,39,1,True,True
7026047c5e9f18234ed92d0bc1518a2a4944fc2a9a0bb90628e20b2d93e7f9ae,492,40,9,True,True
7026047c5e9f18234ed92d0bc1518a2a4944fc2a9a0bb90628e20b2d93e7f9ae,492,128,6,True,True
709635bebab736333367c7bca08fa9c12cf33c6b545144515f0a216431b46b5f,439,1,2,True,True
709635bebab736333367c7bca08fa9c12cf33c6b545144515f0a216431b46b5f,439,3,26,True,False
709635bebab736333367c7bca08fa9c12cf33c6b545144515f0a216431b46b5f,439,5,1,True,True
709635bebab736333367c7bca08fa9c12cf33c6b545144515f0a216431b46b5f,439,12,2,True,True
709635bebab736333367c7bca08fa9c12cf33c6b545144515f0a216431b46b5f,439,13,10,True,True
709635bebab736333367c7bca08fa9c12cf33c6b545144515f0a216431b46b5f,439,232,2,True,True
709635bebab736333367c7bca08fa9c12cf33c6b545144515f0a216431b46b5f,439,233,3,True,True
709635bebab736333367c7bca08fa9c12cf33c6b545144515f0a216431b46b5f,439,234,1,True,True
709635bebab736333367c7bca08fa9c12cf33c6b545144515f0a216431b46b5f,439,235,3,True,True
709635bebab736333367c7bca08fa9c12cf33c6b545144515f0a216431b46b5f,439,236,2,True,True
709635bebab736333367c7bca08fa9c12cf33c6b545144515f0a216431b46b5f,487,17,1,True,True
709635bebab736333367c7bca08fa9c12cf33c6b545144515f0a216431b46b5f,487,20,5,True,True
709635bebab736333367c7bca08fa9c12cf33c6b545144515f0a216431b46b5f,487,21,1,True,True
709635bebab736333367c7bca08fa9c12cf33c6b545144515f0a216431b46b5f,487,22,4,True,True
709635bebab736333367c7bca08fa9c12cf33c6b545144515f0a216431b46b5f,487,24,7,True,True
709635bebab736333367c7bca08fa9c12cf33c6b545144515f0a216431b46b5f,487,25,3,True,True
709635bebab736333367c7bca08fa9c12cf33c6b545144515f0a216431b46b5f,487,28,2,True,True
709635bebab736333367c7bca08fa9c12cf33c6b545144515f0a216431b46b5f,487,100,3,True,True
709635bebab736333367c7bca08fa9c12cf33c6b545144515f0a216431b46b5f,487,101,33,True,False
709635bebab736333367c7bca08fa9c12cf33c6b545144515f0a216431b46b5f,487,102,20,True,False
709635bebab736333367c7bca08fa9c12cf33c6b545144515f0a216431b46b5f,492,31,5,True,True
709635bebab736333367c7bca08fa9c12cf33c6b545144515f0a216431b46b5f,492,32,38,True,False
709635bebab736333367c7bca08fa9c12cf33c6b545144515f0a216431b46b5f,492,33,7,True,True
709635bebab736333367c7bca08fa9c12cf33c6b545144515f0a216431b46b5f,492,34,8,True,True
709635bebab736333367c7bca08fa9c12cf33c6b545144515f0a216431b46b5f,492,36,7,True,False
709635bebab736333367c7bca08fa9c12cf33c6b545144515f0a216431b46b5f,492,37,3,True,True
709635bebab736333367c7bca08fa9c12cf33c6b545144515f0a216431b46b5f,492,38,12,True,False
709635bebab736333367c7bca08fa9c12cf33c6b545144515f0a216431b46b5f,492,39,7,True,True
709635bebab736333367c7bca08fa9c12cf33c6b545144515f0a216431b46b5f,492,40,21,True,False
709635bebab736333367c7bca08fa9c12cf33c6b545144515f0a216431b46b5f,492,128,1,True,True
70c18da6f06c6019e8911fef1496654f45df0fdd83a53367b94f03f028e357de,439,1,1,True,True
70c18da6f06c6019e8911fef1496654f45df0fdd83a53367b94f03f028e357de,439,3,3,True,True
70c18da6f06c6019e8911fef1496654f45df0fdd83a53367b94f03f028e357de,439,5,2,True,True
70c18da6f06c6019e8911fef1496654f45df0fdd83a53367b94f03f028e357de,439,12,1,True,True
70c18da6f06c6019e8911fef1496654f45df0fdd83a53367b94f03f028e357de,439,13,7,False,False
70c18da6f06c6019e8911fef1496654f45df0fdd83a53367b94f03f028e357de,439,232,3,True,True
70c18da6f06c6019e8911fef1496654f45df0fdd83a53367b94f03f028e357de,439,233,1,True,True
70c18da6f06c6019e8911fef1496654f45df0fdd83a53367b94f03f028e357de,439,234,1,True,True
70c18da6f06c6019e8911fef1496654f45df0fdd83a53367b94f03f028e357de,439,235,1,True,True
70c18da6f06c6019e8911fef1496654f45df0fdd83a53367b94f03f028e357de,439,236,1,True,True
70c18da6f06c6019e8911fef1496654f45df0fdd83a53367b94f03f028e357de,487,17,2,True,True
70c18da6f06c6019e8911fef1496654f45df0fdd83a53367b94f03f028e357de,487,20,5,True,True
70c18da6f06c6019e8911fef1496654f45df0fdd83a53367b94f03f028e357de,487,21,2,True,True
70c18da6f06c6019e8911fef1496654f45df0fdd83a53367b94f03f028e357de,487,22,1,True,True
70c18da6f06c6019e8911fef1496654f45df0fdd83a53367b94f03f028e357de,487,24,3,True,True
70c18da6f06c6019e8911fef1496654f45df0fdd83a53367b94f03f028e357de,487,25,6,False,False
70c18da6f06c6019e8911fef1496654f45df0fdd83a53367b94f03f028e357de,487,28,6,True,True
70c18da6f06c6019e8911fef1496654f45df0fdd83a53367b94f03f028e357de,487,100,1,True,True
70c18da6f06c6019e8911fef1496654f45df0fdd83a53367b94f03f028e357de,487,101,3,True,True
70c18da6f06c6019e8911fef1496654f45df0fdd83a53367b94f03f028e357de,487,102,13,False,False
70c18da6f06c6019e8911fef1496654f45df0fdd83a53367b94f03f028e357de,492,31,10,True,False
70c18da6f06c6019e8911fef1496654f45df0fdd83a53367b94f03f028e357de,492,32,37,True,False
70c18da6f06c6019e8911fef1496654f45df0fdd83a53367b94f03f028e357de,492,33,10,True,False
70c18da6f06c6019e8911fef1496654f45df0fdd83a53367b94f03f028e357de,492,34,5,True,True
70c18da6f06c6019e8911fef1496654f45df0fdd83a53367b94f03f028e357de,492,36,1,True,True
70c18da6f06c6019e8911fef1496654f45df0fdd83a53367b94f03f028e357de,492,37,5,True,True
70c18da6f06c6019e8911fef1496654f45df0fdd83a53367b94f03f028e357de,492,38,4,True,True
70c18da6f06c6019e8911fef1496654f45df0fdd83a53367b94f03f028e357de,492,39,4,True,True
70c18da6f06c6019e8911fef1496654f45df0fdd83a53367b94f03f028e357de,492,40,9,True,True
70c18da6f06c6019e8911fef1496654f45df0fdd83a53367b94f03f028e357de,492,128,14,True,False
720652a25d4ab67f2e7d9fa3b13023e92f3f21024e2157034de2773d5583053d,439,1,1,True,True
720652a25d4ab67f2e7d9fa3b13023e92f3f21024e2157034de2773d5583053d,439,3,1,True,True
720652a25d4ab67f2e7d9fa3b13023e92f3f21024e2157034de2773d5583053d,439,5,2,True,True
720652a25d4ab67f2e7d9fa3b13023e92f3f21024e2157034de2773d5583053d,439,12,1,True,True
720652a25d4ab67f2e7d9fa3b13023e92f3f21024e2157034de2773d5583053d,439,13,1,True,True
720652a25d4ab67f2e7d9fa3b13023e92f3f21024e2157034de2773d5583053d,439,232,1,True,True
720652a25d4ab67f2e7d9fa3b13023e92f3f21024e2157034de2773d5583053d,439,233,1,True,True
720652a25d4ab67f2e7d9fa3b13023e92f3f21024e2157034de2773d5583053d,439,234,1,True,True
720652a25d4ab67f2e7d9fa3b13023e92f3f21024e2157034de2773d5583053d,439,235,1,True,True
720652a25d4ab67f2e7d9fa3b13023e92f3f21024e2157034de2773d5583053d,439,236,1,True,True
720652a25d4ab67f2e7d9fa3b13023e92f3f21024e2157034de2773d5583053d,487,17,2,True,True
720652a25d4ab67f2e7d9fa3b13023e92f3f21024e2157034de2773d5583053d,487,20,1,True,True
720652a25d4ab67f2e7d9fa3b13023e92f3f21024e2157034de2773d5583053d,487,21,1,True,True
720652a25d4ab67f2e7d9fa3b13023e92f3f21024e2157034de2773d5583053d,487,22,1,True,True
720652a25d4ab67f2e7d9fa3b13023e92f3f21024e2157034de2773d5583053d,487,24,1,True,True
